merchant_id,corridor,category,name,raw_category,address,city,region,country,latitude,longitude,website,phone,source,first_seen_month,geo_precision
ChIJsSmdkRM92jERrmjHq_mOda4,CN->SG,Hotel,Dorsett Changi City Singapore,Hotel,3 Changi Business Park Central 1,Singapore,,SG,1.3338557,103.9636626,http://www.dorsetthotels.com/dorsett-changi-city-singapore,+65 6933 9833,google_maps_vendor_export,2026-08,crawler_exact
ChIJscyhaKUZ2jERMoA0Gv3a4iI,CN->SG,Hotel,ibis budget Singapore Bugis,Hotel,33 Middle Rd,Singapore,,SG,1.297009,103.855585,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=B6H8&merchantid=seo-maps-SG-B6H8&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,+65 6336 9888,google_maps_vendor_export,2026-08,crawler_exact
ChIJt6LDlDAY2jER0FBeXHldcBE,CN->SG,Hotel,Hotel 81 Spring,Hotel,22 Lor 15 Geylang,Singapore,,SG,1.313693,103.878285,http://www.hotel81.com.sg/,+65 6844 8181,google_maps_vendor_export,2026-08,crawler_exact
ChIJv3oMC7EZ2jER2kSvNGCPTiQ,CN->SG,Hotel,The Pod Boutique Capsule Hotel,Capsule hotel,"289 Beach Rd, Level 3",Singapore,,SG,1.3010259,103.8605305,https://www.thepodcapsulehotel.com/?partner=7069utm_source=google&utm_medium=organic&utm_campaign=MyBusiness&utm,+65 6298 8505,google_maps_vendor_export,2026-08,crawler_exact
ChIJvwKrbdk72jER-Cew02jZNKA,CN->SG,Hotel,East 2000 Dormitory,Hostel,Aviation Park Rd,Singapore,,SG,1.3668974,104.0130688,undefined,+65 6348 0105,google_maps_vendor_export,2026-08,crawler_exact
ChIJvySRapM82jERRQTFHA8XoHQ,CN->SG,Hotel,Crowne Plaza Changi Airport by IHG,Hotel,"75 Airport Blvd., #01-01",Singapore,,SG,1.3585609,103.9879672,https://www.ihg.com/crowneplaza/hotels/us/en/singapore/sincp/hoteldetail?cm_mmc=GoogleMaps-_-CP-_-SG-_-SINCP,+65 6823 5300,google_maps_vendor_export,2026-08,crawler_exact
ChIJw6HFVGkZ2jER8zoBT70YpAw,CN->SG,Hotel,Hotel 1900,Hotel,"Mosque St, #48",Singapore,,SG,1.2842291,103.8442512,http://hotel1900.com.sg/,+65 6645 3131,google_maps_vendor_export,2026-08,crawler_exact
ChIJw7KGjXEY2jER0am68tliua4,CN->SG,Hotel,Village Hotel Katong,Hotel,25 Marine Parade Rd,Singapore,,SG,1.3037177,103.9029408,https://www.villagehotels.asia/en/hotels/village-hotel-katong?utm_source=googleplaces_vhk&utm_medium=organic,+65 6344 2200,google_maps_vendor_export,2026-08,crawler_exact
ChIJwUTKu6UZ2jERwt5ctkU4f2Q,CN->SG,Hotel,Raffles Singapore,Hotel,1 Beach Rd,Singapore,,SG,1.294889,103.854483,https://www.raffles.com/singapore/?goto=fiche_hotel&code_hotel=A5E1&merchantid=seo-maps-SG-A5E1&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,+65 6337 1886,google_maps_vendor_export,2026-08,crawler_exact
ChIJwas0SnUZ2jERZ5k9uwMQX1I,CN->SG,Hotel,Park Regis by Prince Singapore,Hotel,23 Merchant Rd,Singapore,,SG,1.287965,103.8446657,https://www.parkregisbyprincesingapore.com/,+65 6818 8888,google_maps_vendor_export,2026-08,crawler_exact
ChIJy0ZILzcY2jERM6xKJmTOaUE,CN->SG,Hotel,Lex Hotel,Hotel,1 Lor 8 Geylang,Singapore,,SG,1.3118091,103.8771744,http://lexhotelsingapore.blogspot.com/,+65 6745 2234,google_maps_vendor_export,2026-08,crawler_exact
ChIJy0tmZskZ2jER8OTBC1Aiuxw,CN->SG,Hotel,Hotel Snow Lavender,Hotel,26 Cavan Rd,Singapore,,SG,1.3109757,103.8617721,undefined,+65 6293 6005,google_maps_vendor_export,2026-08,crawler_exact
ChIJzQ8_2Is82jERDedahbH33Nw,CN->SG,Hotel,YOTELAIR Singapore Changi,Hotel,"Jewel Changi, 78 Airport Blvd., #04-280 Singapore Changi Airport",Singapore,,SG,1.3603912,103.989642,https://www.yotel.com/en/hotels/yotelair-singapore-changi-airport?utm_source=Google&utm_medium=Yext_YOSCH,+65 6407 7888,google_maps_vendor_export,2026-08,crawler_exact
ChIJzYOzRgwZ2jERM3h3MIvqrts,CN->SG,Hotel,Amoy Hotel,Hotel,76 Telok Ayer St,Singapore,,SG,1.2829731,103.8487244,https://www.fareasthospitality.com/en/hotels/amoy?utm_source=googleplaces_amoy&utm_medium=organic,+65 6580 2888,google_maps_vendor_export,2026-08,crawler_exact
ChIJzYo2cqUZ2jERNK5di9Ug7GU,CN->SG,Hotel,"Hotel NuVe Heritage, City Hall",Hotel,13 Purvis St,Singapore,,SG,1.2964732,103.8553007,http://www.hotelnuveheritage.com/,+65 6250 4024,google_maps_vendor_export,2026-08,crawler_exact
ChIJ-1eu0KMX2jER13MfvvTYCzI,CN->SG,Retail,Giant Express,Supermarket,"Blk 266 Serangoon Central Dr, #01-255",Singapore,,SG,1.3532655,103.8715001,https://giant.sg/,+65 6283 9776,google_maps_vendor_export,2026-08,crawler_exact
ChIJ-QEBJw492jERA4T6m9TNxUo,CN->SG,Retail,Cold Storage,Supermarket,"10 Tampines Central 1, B1-01/02",Singapore,,SG,1.354212,103.9450352,https://coldstorage.com.sg/?utm_source=googlemybusiness&utm_campaign=tampines1,+65 6891 8100,google_maps_vendor_export,2026-08,crawler_exact
ChIJ-a1KOwAZ2jERbfRMkBGT2Fc,CN->SG,Retail,Sheng Siong Supermarket,Supermarket,"11 Tanjong Katong Rd, B1-36",Singapore,,SG,1.3144249,103.8944741,http://shengsiong.com.sg/,+65 6420 2920,google_maps_vendor_export,2026-08,crawler_exact
ChIJ07kCGPwZ2jERGl-Ek5HhQVY,CN->SG,Retail,Scarlett Supermarket Flagship Store,Grocery store,"1 Park Rd, #02-70 People's Park Complex",Singapore,,SG,1.2841159,103.8424418,https://www.scarlettsupermarket.com.sg/,,google_maps_vendor_export,2026-08,crawler_exact
ChIJ09xRq0IX2jER80us2CFZbLY,CN->SG,Retail,Sheng Siong Supermarket,Supermarket,"377 Hougang St. 32, B1-01 Hougang RiverCourt",Singapore,,SG,1.3630059,103.8952559,https://corporate.shengsiong.com.sg/stores/hg-rivercourt/,+65 6239 5204,google_maps_vendor_export,2026-08,crawler_exact
ChIJ14BXzDsT2jERaRYCDuj0c94,CN->SG,Retail,Sheng Siong Supermarket,Supermarket,"785E Woodlands Rise, #01-01",Singapore,,SG,1.4468632,103.8055899,https://corporate.shengsiong.com.sg/stores/woodlands-rise-blk-785e/,+65 6259 0316,google_maps_vendor_export,2026-08,crawler_exact
ChIJ14X4KGwX2jERE6qkZNS2JlY,CN->SG,Retail,FairPrice Finest The Woodleigh Mall,Supermarket,"11 Bidadari Park Drive, Mall, B1-32/33 The Woodleigh",Singapore,,SG,1.3384655,103.8716089,https://www.fairprice.com.sg/,+65 6228 4140,google_maps_vendor_export,2026-08,crawler_exact
ChIJ1VWOUQ492jERT6ShQTPTOZc,CN->SG,Retail,Sheng Siong Supermarket,Supermarket,"506 Tampines Central 1, #01/02-361",Singapore,,SG,1.356115,103.945942,https://corporate.shengsiong.com.sg/stores/tampines-central-blk-506/,+65 6636 1713,google_maps_vendor_export,2026-08,crawler_exact
ChIJ1ZD3MgAP2jERQvGVLFKfqVQ,CN->SG,Retail,Octobox,Convenience store,"50 Nanyang Ave, Nanyang Technological University, 50 Nanyang Ave, Block N3.1 North Spine",Singapore,,SG,1.347641,103.6806205,undefined,,google_maps_vendor_export,2026-08,crawler_exact
ChIJ2QcVw3UZ2jEREjm88AVOKQ4,CN->SG,Retail,Sheng Siong Supermarket,Supermarket,"52 Chin Swee Rd, #01-25",Singapore,,SG,1.286971,103.8417616,http://www.shengsiong.com.sg/,+65 6535 0401,google_maps_vendor_export,2026-08,crawler_exact
ChIJ2TQikGwZ2jERHGPeD2UcWHE,CN->SG,Retail,FairPrice Tanjong Pagar Plaza,Supermarket,"1 Tanjong Pagar Plz, #01-01",Singapore,,SG,1.2758753,103.8430795,https://www.fairprice.com.sg/,+65 6224 5703,google_maps_vendor_export,2026-08,crawler_exact
ChIJ2Ulmp4sX2jERNAywLFoljmI,CN->SG,Retail,Sheng Siong Supermarket,Supermarket,"18B Circuit Rd, #01-260",Singapore,,SG,1.3291829,103.8882572,http://www.shengsiong.com.sg/,+65 6747 2610,google_maps_vendor_export,2026-08,crawler_exact
ChIJ2W1-PnwV2jEReBwbgDPcUpg,CN->SG,Retail,Prime Supermarket,Supermarket,"322 Sumang Walk, #01-07",BayView,,SG,1.4109454,103.8973937,https://www.primesupermarket.com/outlets/,+65 6246 7018,google_maps_vendor_export,2026-08,crawler_exact
ChIJ2Zxh8XIY2jERm5xQHVxhv60,CN->SG,Retail,CS Fresh i12 Katong,Supermarket,112 East Coast Road B1-01 to 05,Singapore,,SG,1.3048955,103.9052146,https://coldstorage.com.sg/?utm_source=googlemybusiness&utm_campaign=i12katongcsfresh,,google_maps_vendor_export,2026-08,crawler_exact
ChIJ2wWIz58i2jERxCC-2zM6RDc,CN->SG,Retail,Giant Express,Supermarket,"56 Marine Ter, #01-259/261",Singapore,,SG,1.3054466,103.9153644,https://giant.sg/store/marine-terrace-56,+65 6891 8100,google_maps_vendor_export,2026-08,crawler_exact
ChIJ3RvU2Ms92jERn8m4VpW10oY,CN->SG,Retail,Sheng Siong Supermarket,Supermarket,"872C Tampines Street 86, #02-01",Singapore,,SG,1.35534,103.9316454,https://corporate.shengsiong.com.sg/,+65 6514 9138,google_maps_vendor_export,2026-08,crawler_exact
ChIJ3_zCA-E92jERMg-ZGMoqa14,CN->SG,Retail,Ang Mo Supermarket,Grocery store,"622A Tampines Ave 12, #01-10",GreenVerge,,SG,1.3610328,103.9402046,undefined,,google_maps_vendor_export,2026-08,crawler_exact
ChIJ3aWJqDsR2jERqLVEI3MuG9I,CN->SG,Retail,Sheng Siong Supermarket,Supermarket,"467 Bukit Batok West Ave 9, #01-01",Singapore,,SG,1.3574047,103.7433269,https://corporate.shengsiong.com.sg/stores/bukit-batok-west-ave-9-blk-467/,+65 6513 0193,google_maps_vendor_export,2026-08,crawler_exact
ChIJ3d-qTdoW2jERjR5RsN5MalY,CN->SG,Retail,Ang Mo Supermarket,Supermarket,260 Ang Mo Kio Street 21,,,SG,1.369042,103.8347188,undefined,+65 6266 4336,google_maps_vendor_export,2026-08,crawler_exact
ChIJ4UUIyR05nycRcMOPUohvvrk,CN->SG,Retail,2B Supermarket,Supermarket,10 Siglap Link,Singapore,,SG,1.3079689,103.928646,https://www.twobimpex.com.sg/,+65 9008 5469,google_maps_vendor_export,2026-08,crawler_exact
ChIJ5-yYEcsi2jERkzNohBuXwi8,CN->SG,Retail,FairPrice New Upper Changi Rd,Supermarket,"57 New Upper Changi Rd, #01-1334/1336/1338 Bedok Ixora",Singapore,,SG,1.3246666,103.9414375,https://www.fairprice.com.sg/,+65 6241 8927,google_maps_vendor_export,2026-08,crawler_exact
ChIJ502VRHwZ2jERn80qua87iWE,CN->SG,Retail,Giant Express - Jalan Membina,Supermarket,"26 Jln Membina, #01-07/08/09 Membina Court",Singapore,,SG,1.2827291,103.8257931,https://giant.sg/store/jalan-membina-26,+65 6891 8100,google_maps_vendor_export,2026-08,crawler_exact
ChIJ5WxqOhs92jERtMqy7oPoDdQ,CN->SG,Retail,One Supermarket,Supermarket,201B Tampines St. 21,Singapore,,SG,1.353375,103.9530772,undefined,,google_maps_vendor_export,2026-08,crawler_exact
ChIJ7eycVVEX2jERh6RO7RYJc58,CN->SG,Retail,ACE Marketplace,Grocery store,"151 Serangoon North Ave. 2, #01-27 Serangoon North Village",Singapore,,SG,1.3689687,103.8740602,undefined,+65 6270 2188,google_maps_vendor_export,2026-08,crawler_exact
ChIJ84Jc86w92jER_qsWlRQZx6g,CN->SG,Retail,Giant,Supermarket,"440 Pasir Ris Drive 4, #01-01",Singapore,,SG,1.3687428,103.9586745,https://giant.sg/store/pasir-ris-440,+65 6891 8100,google_maps_vendor_export,2026-08,crawler_exact
ChIJ84XXKE892jER1sFk5YAawBg,CN->SG,Retail,Giant Express,Supermarket,"509 Bedok North Street 3, #01-121",Singapore,,SG,1.3338691,103.9308501,https://giant.sg/store/bedok-north-509,+65 6449 8762,google_maps_vendor_export,2026-08,crawler_exact
ChIJ8aSMC60i2jERLtNlU4lxnO8,CN->SG,Retail,NTUC FairPrice,Supermarket,"29B Chai Chee Ave, #01-62 Ansar Garden",Singapore,,SG,1.3243079,103.9237795,https://www.fairprice.com.sg/,+65 6443 2578,google_maps_vendor_export,2026-08,crawler_exact
ChIJ9_7w3iQZ2jER7mtoL9cUKdU,CN->SG,Retail,FairPrice Xtra VivoCity,Supermarket,"1 HarbourFront Walk, #01-23 & #B2-23, 1 HarbourFront Walk, #B2-23 VivoCity",Singapore,,SG,1.2642274,103.8229442,https://www.fairprice.com.sg/,+65 6261 0803,google_maps_vendor_export,2026-08,crawler_exact
ChIJA-ZBOAwW2jERTLUMv9haG-E,CN->SG,Retail,Prime Supermarket,Supermarket,"263 Compassvale St, #01-01",Singapore,,SG,1.3952669,103.8959572,http://www.primesupermarket.com/,+65 6881 6142,google_maps_vendor_export,2026-08,crawler_exact
ChIJAclFRFQ82jERhO7Vj2spfr0,CN->SG,Retail,Sheng Siong Supermarket,Supermarket,"258 Pasir Ris Street 21, #02-10",Singapore,,SG,1.367217,103.9651818,https://corporate.shengsiong.com.sg/,+65 6386 3258,google_maps_vendor_export,2026-08,crawler_exact
ChIJAxy-azYQ2jERaHfp-09JBoY,CN->SG,Retail,Prime Supermarket,Supermarket,"373 Bukit Batok Street 31, #01-248",Singapore,,SG,1.359016,103.7504996,http://www.primesupermarket.com/,+65 6567 3521,google_maps_vendor_export,2026-08,crawler_exact
ChIJAz309bET2jERjtPg35MXQxA,CN->SG,Retail,FairPrice Finest The Woodgrove,Supermarket,"30 Woodlands Ave 1, #01-11 The Woodgrove",Singapore,,SG,1.42895,103.781124,https://www.fairprice.com.sg/,+65 6893 1203,google_maps_vendor_export,2026-08,crawler_exact
ChIJBQL7wAoP2jERx3d8MFX0-os,CN->SG,Retail,Prime Supermarket - NTU North Spine,Supermarket,"50 Nanyang Ave, #01-26/27/28 North Spine",Singapore,,SG,1.346709,103.6806331,http://www.primesupermarket.com/,+65 6694 2021,google_maps_vendor_export,2026-08,crawler_exact
ChIJCVWJpaQi2jERw9mrwsyICjg,CN->SG,Retail,FairPrice Siglap New Market,Supermarket,"934 E Coast Rd, New Market",Singapore,,SG,1.3124099,103.9252111,https://www.fairprice.com.sg/,+65 6448 4285,google_maps_vendor_export,2026-08,crawler_exact
ChIJDbm1IFMS2jERU6smv4NKIkY,CN->SG,Retail,FairPrice Marsiling MRT Station,Supermarket,"71 Woodlands Ave 3, #01-01 Marsiling MRT Station",Singapore,,SG,1.4325257,103.7743636,https://www.fairprice.com.sg/,+65 6363 1861,google_maps_vendor_export,2026-08,crawler_exact
ChIJEZPa3ckZ2jERfK1TlSGo_Ts,CN->SG,Retail,Prime Supermarket,Supermarket,"803 King George's Ave, #01-154",Singapore,,SG,1.3080621,103.8606415,https://www.primesupermarket.com/outlets/,+65 6299 6714,google_maps_vendor_export,2026-08,crawler_exact
ChIJF-ddtVIS2jERcC3gBIn-uA8,CN->SG,Retail,Sheng Siong Supermarket,Supermarket,"301 Woodlands Street 31, #01-217",Singapore,,SG,1.4314699,103.7737778,https://corporate.shengsiong.com.sg/stores/woodlands-st-31-blk-301/,+65 6362 3061,google_maps_vendor_export,2026-08,crawler_exact
ChIJF9WwooMa2jERojSmCo5p7XQ,CN->SG,Retail,Cold Storage,Supermarket,"41 Sunset Wy, #01-01A Clementi Arcade",Singapore,,SG,1.3236329,103.7674751,https://coldstorage.com.sg/,+65 6891 8100,google_maps_vendor_export,2026-08,crawler_exact
ChIJFS_GYhIY2jERaLhL-4yv_vg,CN->SG,Retail,FairPrice Joo Chiat Complex,Supermarket,"2 Joo Chiat Road, #01-1139 & #02-1139, Joo Chiat Complex",Singapore,,SG,1.3154898,103.8985107,https://www.fairprice.com.sg/,+65 6745 6977,google_maps_vendor_export,2026-08,crawler_exact
ChIJGXPO2GYT2jERq0m5nuLy8UM,CN->SG,Retail,Fortune Supermarket,Supermarket,"463 Sembawang Dr, #01-02 Sembawang RiverLodge",Singapore,,SG,1.4556143,103.8146789,undefined,+65 6362 1772,google_maps_vendor_export,2026-08,crawler_exact
ChIJG_JDXXwR2jERpkD5Gvs69tU,CN->SG,Retail,Sheng Siong,Supermarket,"440 Bukit Batok West Ave. 8, #01-10",Singapore,,SG,1.3556661,103.7392906,http://www.shengsiong.com.sg/,+65 6251 3324,google_maps_vendor_export,2026-08,crawler_exact
ChIJHR6ed3892jERM9X9jZyW5EA,CN->SG,Retail,Scarlett Supermarket @ Century Square 思家客淡滨尼店,Chinese supermarket,"Tampines Central 5, 2号#03-10",Singapore,,SG,1.3523888,103.9438567,https://www.scarlettsupermarket.com.sg/,,google_maps_vendor_export,2026-08,crawler_exact
ChIJHygElBE92jERj7OeMeUomuA,CN->SG,Retail,FairPrice Tampines Mall,Supermarket,"4 Tampines Central 5, #B1 - 12",Singapore,,SG,1.3523484,103.944448,https://www.fairprice.com.sg/,+65 6786 1953,google_maps_vendor_export,2026-08,crawler_exact
ChIJI7lMoVkW2jERW5QHvDCXZQw,CN->SG,Retail,Sheng Siong Supermarket,Supermarket,19 Serangoon North Ave 5,Singapore,,SG,1.375548,103.871883,https://corporate.shengsiong.com.sg/stores/serangoon-north-blk-19/,+65 6481 1218,google_maps_vendor_export,2026-08,crawler_exact
ChIJIbGU73sU2jERDA_nKBo4-oc,CN->SG,Retail,Sheng Siong Supermarket,Supermarket,"845 Yishun Street 81, #01-186",Singapore,,SG,1.4160596,103.834869,http://www.shengsiong.com.sg/,+65 6755 7383,google_maps_vendor_export,2026-08,crawler_exact
ChIJJ-zNpysV2jERaYnXPue7600,CN->SG,Retail,U Stars Supermarket,Supermarket,"507A Yishun Ave 4, #4",Singapore,,SG,1.4152236,103.839624,https://www.ustarssupermarket.sg/,+65 6291 4002,google_maps_vendor_export,2026-08,crawler_exact
ChIJJ61VBzMY2jERbkfeEDW0nRc,CN->SG,Retail,Sheng Siong Supermarket,Supermarket,"Upper Boon Keng Road Upper 01, 11 Upper Boon Keng Rd, #901 Block 11",Supermarket,,SG,1.3141218,103.8704848,https://corporate.shengsiong.com.sg/stores/boon-keng-road-blk-11-upper-boon-keng-road/,+65 6747 2780,google_maps_vendor_export,2026-08,crawler_exact
ChIJJTKmXAAZ2jERH_XyGM1KmqM,CN->SG,Retail,Scarlett Supermarket,Chinese supermarket,"60 Paya Lebar Rd, B1-01/02/03/04/05 Paya Lebar Square",Singapore,,SG,1.3187036,103.8930873,https://www.scarlettsupermarket.com.sg/,,google_maps_vendor_export,2026-08,crawler_exact
ChIJJcttf4UZ2jERGfoE5xQeY8k,CN->SG,Retail,U STARS SUPERMARKET,Grocery store,43 Lor 25 Geylang,Singapore,,SG,1.3148469,103.8823364,undefined,,google_maps_vendor_export,2026-08,crawler_exact
ChIJJdG2aIUX2jERXdYO5DvHju8,CN->SG,Retail,Prime Supermarket,Supermarket,"1 Upper Aljunied Ln, #01-01 Joo Seng Green",Singapore,,SG,1.3343555,103.878653,https://www.primesupermarket.com/,+65 6284 7681,google_maps_vendor_export,2026-08,crawler_exact
ChIJJejSdc0H2jERcYUkcT2h68E,CN->SG,Retail,Akka kadai,Grocery store,Tuas View Square,,,SG,1.2987666,103.6282369,undefined,,google_maps_vendor_export,2026-08,crawler_exact
ChIJJw-iqTgY2jERDj6WjoYM2AQ,CN->SG,Retail,FairPrice Jalan Tiga,Supermarket,"41 Jln Tiga, #01-05 Pine Green",Singapore,,SG,1.3076012,103.8848196,https://www.fairprice.com.sg/,+65 6242 5707,google_maps_vendor_export,2026-08,crawler_exact
ChIJK3ZOu1IQ2jERXBDsZ-sShE4,CN->SG,Retail,CS Fresh HillV2,Supermarket,"4 Hillview Rise, #02 - 07",Singapore,,SG,1.3637528,103.7645293,https://coldstorage.com.sg/?utm_source=googlemybusiness&utm_campaign=hillviewmarketplace,+65 6710 7161,google_maps_vendor_export,2026-08,crawler_exact
ChIJK7fG1KQX2jERfuzRLIXnlTM,CN->SG,Retail,Prime Supermarket,Supermarket,"159A Hougang St 11, #01-01",Singapore,,SG,1.351901,103.879536,https://www.primesupermarket.com/outlets/,+65 6289 3523,google_maps_vendor_export,2026-08,crawler_exact
ChIJKT_1j6UH2jERkLci31GhzzY,CN->SG,Retail,Star Supermart Pte Ltd,Supermarket,"15 Tech Park Cres, #01-02",Singapore,,SG,1.310815,103.632409,undefined,+65 9036 0921,google_maps_vendor_export,2026-08,crawler_exact
ChIJLfRqV6AG2jERjP1FABo-jd0,CN->SG,Retail,Popular Supermarket Pte Ltd,Supermarket,"12 Tuas South Street 13, #01-18/19",Singapore,,SG,1.2699707,103.635003,undefined,+65 9036 0921,google_maps_vendor_export,2026-08,crawler_exact
ChIJM2PUltsX2jERK0R6qABWtgo,CN->SG,Retail,Prime Supermarket,Supermarket,"106 Bidadari Park Dr, #01-06",Singapore,,SG,1.3339382,103.8707593,https://www.primesupermarket.com/outlets/,+65 6970 4288,google_maps_vendor_export,2026-08,crawler_exact
ChIJMTHI4rcZ2jERvOHSVXCjjJY,CN->SG,Retail,Sheng Siong Supermarket @ Jalan Berseh,Supermarket,"1 Jalan Berseh, B1-02 to B1-22 New World Centre",Singapore,,SG,1.3077714,103.8570934,https://corporate.shengsiong.com.sg/stores/jalan-berseh-new-world-centre/,+65 6295 5508,google_maps_vendor_export,2026-08,crawler_exact
ChIJMYZm8oEZ2jERFzqcK7DK5rw,CN->SG,Retail,FairPrice Bukit Ho Swee,Supermarket,"50 Havelock Rd, #01-755 The Beo Crescent",Singapore,,SG,1.2898284,103.8267171,https://www.fairprice.com.sg/,+65 6278 5506,google_maps_vendor_export,2026-08,crawler_exact
ChIJMZS0f_kZ2jER_bAUMhCVOyc,CN->SG,Retail,Cold Storage Alocassia,Supermarket,"383 Bukit Timah Rd, #01-09A Alocassia Apt",Singapore,,SG,1.3195742,103.8271568,https://coldstorage.com.sg/?utm_source=googlemybusiness&utm_campaign=alocassia,+65 6891 8100,google_maps_vendor_export,2026-08,crawler_exact
ChIJNUTrswwW2jERaPHsLwq2RVw,CN->SG,Retail,U Stars Supermarket @ 330,Supermarket,"330 Anchorvale St, #01-01",Singapore,,SG,1.3964981,103.8890625,http://www.ustarssupermarket.sg/,+65 6291 4002,google_maps_vendor_export,2026-08,crawler_exact
ChIJO9s3Udgb2jERJBygjJQgDsA,CN->SG,Retail,Giant Express Telok Blangah,Supermarket,"01-171 Telok Blangah Cres, Block 8",Singapore,,SG,1.2778159,103.8191551,https://giant.sg/store/telok-blangah-8,+65 6276 3022,google_maps_vendor_export,2026-08,crawler_exact
ChIJP2I30Pkb2jERYT5EAFJ1QtQ,CN->SG,Retail,"Little Farms Market, Holland Village (Grocery store)",Gourmet grocery store,2 Lor Mambong,Singapore,,SG,1.3110039,103.7952549,http://www.littlefarms.com/,+65 3165 6189,google_maps_vendor_export,2026-08,crawler_exact
ChIJPaoohUEQ2jERHN__b997Zak,CN->SG,Retail,FairPrice Bukit Batok East,Supermarket,"280 Bukit Batok East Ave 3, #01-315 Gombak Place",Singapore,,SG,1.3477778,103.7572222,https://www.fairprice.com.sg/,+65 6561 0042,google_maps_vendor_export,2026-08,crawler_exact
ChIJPevMtzMP2jERtAMYoTk2QM4,CN->SG,Retail,DON DON DONKI @ Jurong Point,Japanese grocery store,"1 Jurong West Central 2, #B1-09",Singapore,,SG,1.3395649,103.7070278,https://www.dondondonki.com/sg/,+65 6258 6311,google_maps_vendor_export,2026-08,crawler_exact
ChIJQ-phSKMT2jERS9sYVgPP-gk,CN->SG,Retail,Giant Supermarket - Vista Point,Supermarket,"548 Woodlands Drive 44, #01-37",Singapore,,SG,1.4310724,103.7942279,https://giant.sg/store/vista-point,+65 6891 8100,google_maps_vendor_export,2026-08,crawler_exact
ChIJQVzt58QP2jERTfjYXffX_iQ,CN->SG,Retail,Sheng Siong Supermarket,Supermarket,"Blk 544 Jurong West Street 42, #01-97/99",Singapore,,SG,1.3523331,103.7158932,http://www.shengsiong.com.sg/,+65 6562 2820,google_maps_vendor_export,2026-08,crawler_exact
ChIJQfIUTlo92jER7J4LNZtEFWA,CN->SG,Retail,FairPrice Bedok Reservoir,Supermarket,"745 Bedok Reservoir Rd, #01-3015 Reservoir Village",Singapore,,SG,1.3372954,103.9217041,https://www.fairprice.com.sg/,+65 6445 1072,google_maps_vendor_export,2026-08,crawler_exact
ChIJRSXbuswb2jERniZFPvq_zFg,CN->SG,Retail,Cold Storage Anchorpoint,Supermarket,"370 Alexandra Road B1-03 to 10, 370 Alexandra Rd, #B1-03 to 07",Singapore,,SG,1.2885299,103.8049479,https://coldstorage.com.sg/?utm_source=googlemybusiness&utm_campaign=anchorpoint,+65 6761 0497,google_maps_vendor_export,2026-08,crawler_exact
ChIJSc8egUIR2jERodwQZbKrOew,CN->SG,Retail,Sheng Siong Supermarket,Supermarket,"451 Bukit Batok West Ave 6, #01-10",Singapore,,SG,1.3530678,103.7440451,https://corporate.shengsiong.com.sg/stores/bukit-batok-west-ave-6-blk-451/,+65 6254 2505,google_maps_vendor_export,2026-08,crawler_exact
ChIJSfoJ4W8W2jERfT3Zh6PA9Mg,CN->SG,Retail,Sheng Siong Supermarket,Supermarket,"417 Fernvale Link, #01-11 Fernvale Riverwalk",Singapore,,SG,1.3917026,103.8801715,https://corporate.shengsiong.com.sg/stores/fernvale-link-blk-417/,+65 6312 9093,google_maps_vendor_export,2026-08,crawler_exact
ChIJT7Abab8R2jERgZYAd7wZGRw,CN->SG,Retail,FairPrice Jalan Teck Whye,Supermarket,"140 Teck Whye Ln, #01-351",Singapore,,SG,1.3800633,103.7531633,https://www.fairprice.com.sg/,+65 6765 7211,google_maps_vendor_export,2026-08,crawler_exact
ChIJT8tGlrMZ2jERayt-D2HOn_g,CN->SG,Retail,Thai Supermarket @ Aperia Mall,Supermarket,"12 Kallang Ave, #01-20 Aperia Mall",Singapore,,SG,1.3096539,103.8642831,https://shopee.sg/thaisupermarketsg,+65 8138 3715,google_maps_vendor_export,2026-08,crawler_exact
ChIJT9dKN_IZ2jER_JvlIhM97rk,CN->SG,Retail,MEIDI-YA Supermarket Great World,Supermarket,"#B2-111 to #B2-121, 1 Kim Seng Rd",Singapore,,SG,1.2931964,103.8322629,http://www.meidi-ya.com.sg/en/default.asp,+65 6771 1111,google_maps_vendor_export,2026-08,crawler_exact
ChIJTX8Iit4P2jERD6kbBNea58g,CN->SG,Retail,FairPrice Supermarket,Supermarket,"498 Jurong West Street 41, #01-434/436/438",Singapore,,SG,1.3486892,103.7241675,https://www.fairprice.com.sg/,+65 6380 5858,google_maps_vendor_export,2026-08,crawler_exact
ChIJTXT5XbwR2jERL48e-UWy7rQ,CN->SG,Retail,Sheng Siong Supermarket,Supermarket,"1 Woodlands Rd, #01-07 Junction 10",Singapore,,SG,1.3807529,103.7597555,https://corporate.shengsiong.com.sg/,+65 6219 3106,google_maps_vendor_export,2026-08,crawler_exact
ChIJTyzXyCoZ2jERayrg1xKChyA,CN->SG,Retail,Scarlett Supermarket @ Geylang 思家客芽笼店,Chinese supermarket,317 Geylang Rd,Singapore,,SG,1.3126833,103.8791656,https://www.scarlettsupermarket.com.sg/,,google_maps_vendor_export,2026-08,crawler_exact
