merchant_id,corridor,category,as_of_month,base_rate_pm,horizon_rate_pm,momentum_score,rating_t,rating_t_plus_h,rating_change,base_reviews_at_t,momentum_pct_rank,y_high_potential,rating_guard_triggered
ChIJQVa-88ceTjURIsvMKqjl-sE,SG->JP,Retail,2025-11,11.333333333333334,8.666666666666666,-0.24362208265775065,3.86,3.93,0.07000000000000028,332,0.16551724137931034,0.0,0
ChIJQVzt58QP2jERTfjYXffX_iQ,CN->SG,Retail,2025-11,11.0,15.333333333333334,0.30830135965451655,4.26,4.26,0.0,621,0.8114285714285714,1.0,0
ChIJQYPmbysY2jERWY6H8h83tn4,CN->SG,Food,2025-11,1.3333333333333333,1.6666666666666667,0.13353139262452285,3.43,3.34,-0.0900000000000003,88,0.7264367816091954,0.0,1
ChIJQe8Ik4wZ2jER9k1PRfGqLy0,CN->SG,Food,2025-11,10.0,17.333333333333332,0.5108256237659905,4.39,4.33,-0.05999999999999961,710,0.9517241379310345,1.0,0
ChIJQfIUTlo92jER7J4LNZtEFWA,CN->SG,Retail,2025-11,12.666666666666666,11.333333333333334,-0.10265415406008316,3.89,3.83,-0.06000000000000005,540,0.4514285714285714,0.0,0
ChIJR19GINoP2jERIVvcAXcatpg,CN->SG,Food,2025-11,9.333333333333334,8.333333333333334,-0.10178269430994247,3.83,3.84,0.009999999999999787,354,0.49195402298850577,0.0,0
ChIJR6-pVx0cTjURsbi3byDVIR0,SG->JP,Retail,2025-11,12.0,16.666666666666668,0.30673026742247567,3.79,3.81,0.020000000000000018,595,0.6551724137931034,0.0,0
ChIJR7kZRvUP2jER5WSA9lbb-oM,CN->SG,Food,2025-11,8.333333333333334,14.666666666666666,0.5179430915348546,4.51,4.4,-0.10999999999999943,398,0.960919540229885,1.0,0
ChIJR8qLTngb2jERncHT3pQir5o,CN->SG,Food,2025-11,2.6666666666666665,4.333333333333333,0.3746934494414107,4.49,4.5,0.009999999999999787,176,0.8873563218390804,1.0,0
ChIJRR8bWM8Z2jER8ml0qU8UFeE,CN->SG,Food,2025-11,137.66666666666666,65.33333333333333,-0.737380435536771,4.44,4.47,0.02999999999999936,4423,0.04597701149425287,0.0,0
ChIJRRFsll4ATzUR7IDU9DPK4CA,SG->JP,Retail,2025-11,5.666666666666667,4.0,-0.287682072451781,3.57,3.55,-0.020000000000000018,178,0.1413793103448276,0.0,0
ChIJRSXbuswb2jERniZFPvq_zFg,CN->SG,Retail,2025-11,1.6666666666666667,2.0,0.11778303565638348,3.98,3.98,0.0,197,0.6628571428571428,0.0,0
ChIJRUDR6mOb-jQR9rb_Hva5SFA,SG->JP,Hotel,2025-11,26.666666666666668,18.0,-0.375789339962048,4.04,3.97,-0.06999999999999984,793,0.028846153846153848,0.0,0
ChIJRY0iDMAZ2jERv4i-yL80Of4,CN->SG,Hotel,2025-11,1.3333333333333333,0.6666666666666666,-0.33647223662121284,4.0,3.96,-0.040000000000000036,76,0.264,0.0,0
ChIJRxETRTMZ2jERMjyc5epBSzI,CN->SG,Hotel,2025-11,19.0,11.0,-0.5108256237659905,3.79,3.78,-0.010000000000000231,775,0.148,0.0,0
ChIJRxjdeKYL3DQRBKJEEChwHCM,SG->JP,Food,2025-11,1.3333333333333333,4.0,0.7621400520468968,4.13,4.07,-0.05999999999999961,92,0.9152542372881356,1.0,0
ChIJRzWGCABT5TQR-HEl39ElQq8,SG->JP,Hotel,2025-11,2.6666666666666665,2.6666666666666665,0.0,4.63,4.67,0.040000000000000036,99,0.33653846153846156,0.0,0
ChIJS-8OKV-hTzURYHn-Ae8dpCg,SG->JP,Hotel,2025-11,8.0,5.666666666666667,-0.30010459245033827,4.11,4.12,0.009999999999999787,306,0.11538461538461539,0.0,0
ChIJS2s-NswX2jERl8PJLvyATg8,CN->SG,Food,2025-11,1.6666666666666667,1.3333333333333333,-0.13353139262452285,4.55,4.62,0.07000000000000028,58,0.4517241379310345,0.0,0
ChIJS2xZIjcY2jER-d7Gd8C9k2I,CN->SG,Hotel,2025-11,32.666666666666664,24.0,-0.2976324033049491,3.78,3.82,0.040000000000000036,1380,0.304,0.0,0
ChIJS5xE8tmMGGARqy1MPhrsvI4,SG->JP,Food,2025-11,6.0,12.666666666666666,0.6690496289808847,3.58,3.59,0.009999999999999787,375,0.864406779661017,1.0,0
ChIJSSqJZm0Z2jERuHaJHZH3bnE,CN->SG,Food,2025-11,33.666666666666664,22.666666666666668,-0.38171102210005703,4.34,4.33,-0.009999999999999787,1364,0.22298850574712645,0.0,0
ChIJSXENi68Z2jERvaPlcGJg1PY,CN->SG,Hotel,2025-11,22.333333333333332,15.0,-0.3772942311414682,3.89,3.87,-0.020000000000000018,676,0.224,0.0,0
ChIJSYGeCXIY2jERMf3CjkFvA8E,CN->SG,Food,2025-11,35.666666666666664,38.333333333333336,0.07020425867324853,4.71,4.71,0.0,2173,0.6827586206896552,0.0,0
ChIJS_dwpM1OTjURe-R64xTtOBo,SG->JP,Retail,2025-11,4.666666666666667,5.333333333333333,0.11122563511022432,3.39,3.42,0.029999999999999805,287,0.4482758620689655,0.0,1
ChIJSc8egUIR2jERodwQZbKrOew,CN->SG,Retail,2025-11,9.333333333333334,5.333333333333333,-0.489548225318706,4.38,4.44,0.0600000000000005,264,0.11428571428571428,0.0,0
ChIJSfoJ4W8W2jERfT3Zh6PA9Mg,CN->SG,Retail,2025-11,16.666666666666668,22.333333333333332,0.27820332849723695,4.35,4.36,0.010000000000000675,709,0.7942857142857143,0.0,0
ChIJSxnZHRMCTjURV7Wz3gznxNc,SG->JP,Retail,2025-11,11.0,11.666666666666666,0.054067221270275745,3.57,3.58,0.010000000000000231,510,0.4068965517241379,0.0,0
ChIJT0qQtv0b2jER-bVlf4iazQ4,CN->SG,Food,2025-11,4.0,1.3333333333333333,-0.7621400520468968,4.06,4.08,0.020000000000000462,111,0.03908045977011494,0.0,0
ChIJT2GP0LEZ2jER4VmH4dpvFE8,CN->SG,Hotel,2025-11,28.666666666666668,18.0,-0.4455851018975898,4.22,4.23,0.010000000000000675,1312,0.192,0.0,0
ChIJT7Abab8R2jERgZYAd7wZGRw,CN->SG,Retail,2025-11,15.333333333333334,10.0,-0.39531273664414623,3.86,3.8,-0.06000000000000005,622,0.17714285714285713,0.0,0
ChIJT8faQP4T2jERYXWhxMWmWzw,CN->SG,Food,2025-11,23.0,21.666666666666668,-0.057158413839948796,3.74,3.72,-0.020000000000000018,968,0.5402298850574713,0.0,0
ChIJT8tGlrMZ2jERayt-D2HOn_g,CN->SG,Retail,2025-11,11.333333333333334,22.666666666666668,0.6517619643970911,4.3,4.3,0.0,848,0.9885714285714285,1.0,0
ChIJT9dKN_IZ2jER_JvlIhM97rk,CN->SG,Retail,2025-11,19.0,9.0,-0.693147180559945,4.28,4.17,-0.11000000000000032,742,0.06857142857142857,0.0,0
ChIJTT5t4Ek92jERFUegYdjoYU8,CN->SG,Food,2025-11,59.333333333333336,34.0,-0.5445366811083026,4.28,4.22,-0.0600000000000005,1688,0.12643678160919541,0.0,0
ChIJTWB9KCuLGGAR_bvE0ilkH2A,SG->JP,Food,2025-11,8.666666666666666,9.0,0.03390155167568176,4.53,4.49,-0.040000000000000036,527,0.423728813559322,0.0,0
ChIJTX8Iit4P2jERD6kbBNea58g,CN->SG,Retail,2025-11,14.0,19.0,0.2876820724517808,3.96,3.97,0.010000000000000231,689,0.8,1.0,0
ChIJTXT5XbwR2jERL48e-UWy7rQ,CN->SG,Retail,2025-11,23.333333333333332,18.0,-0.24740817331384113,4.39,4.41,0.020000000000000462,924,0.29714285714285715,0.0,0
ChIJTbSyA8si2jERsZF1qd_ucZQ,CN->SG,Food,2025-11,11.333333333333334,5.0,-0.7205461547480598,4.29,4.28,-0.009999999999999787,306,0.05517241379310345,0.0,0
ChIJTcC3mA8a2jER8_61xS6bFN0,CN->SG,Food,2025-11,5.333333333333333,6.0,0.10008345855698253,4.38,4.34,-0.040000000000000036,292,0.6988505747126437,0.0,0
ChIJTddN4yCNGGAR_ErtcrSpxl8,SG->JP,Food,2025-11,3.3333333333333335,4.0,0.1431008436406731,4.43,4.42,-0.009999999999999787,100,0.4915254237288136,0.0,0
ChIJTy0ppOgZ2jERe6fBEYFCvVY,CN->SG,Food,2025-11,24.0,14.666666666666666,-0.4673405118262517,4.34,4.43,0.08999999999999986,860,0.1632183908045977,0.0,0
ChIJTyu1bwwZ2jERFtScJqploZY,CN->SG,Food,2025-11,19.333333333333332,19.0,-0.016529301951210496,4.38,4.35,-0.03000000000000025,1238,0.5701149425287356,0.0,0
ChIJTyzXyCoZ2jERayrg1xKChyA,CN->SG,Retail,2025-11,1.6666666666666667,2.3333333333333335,0.22314355131420982,3.98,3.94,-0.040000000000000036,77,0.7542857142857143,0.0,0
ChIJU3zvvIZT5TQRuJ08DJ4fN_8,SG->JP,Hotel,2025-11,1.3333333333333333,2.0,0.25131442828090633,4.61,4.68,0.0699999999999994,98,0.6298076923076923,0.0,0
ChIJU5hYEDs82jERwKQU9YNLjmc,CN->SG,Hotel,2025-11,24.0,25.666666666666668,0.06453852113757153,4.16,4.13,-0.03000000000000025,1243,0.72,0.0,0
ChIJU7vB_639UTUR-O0qar1bAEU,SG->JP,Retail,2025-11,0.6666666666666666,3.3333333333333335,0.9555114450274366,3.62,3.62,0.0,97,0.9793103448275862,1.0,0
ChIJU8Tj1WEQ2jEROPbVZAW14uE,CN->SG,Food,2025-11,7.333333333333333,10.666666666666666,0.33647223662121295,3.94,3.98,0.040000000000000036,562,0.8724137931034482,1.0,0
ChIJUUJFJ4oX2jER-SsjZUKoUBI,CN->SG,Food,2025-11,12.0,11.666666666666666,-0.02597548640326064,4.27,4.29,0.020000000000000462,615,0.5586206896551724,0.0,0
ChIJUW09i1mkB2ARI_4lFeRz4L4,SG->JP,Retail,2025-11,2.6666666666666665,3.6666666666666665,0.24116205681688796,3.87,3.84,-0.03000000000000025,156,0.5586206896551724,0.0,0
ChIJUXAAUEUa2jERTkJUfdD1DXM,CN->SG,Food,2025-11,16.0,16.666666666666668,0.03846628082779624,3.98,3.95,-0.029999999999999805,754,0.6528735632183909,0.0,0
ChIJUXhrN6MR2jER7xtwryUocpY,CN->SG,Retail,2025-11,30.666666666666668,18.0,-0.5108256237659909,4.29,4.31,0.019999999999999574,1151,0.09142857142857143,0.0,0
ChIJUZQWQPEZ2jERTACV9N1eJe4,CN->SG,Food,2025-11,9.0,5.0,-0.5108256237659909,4.42,4.47,0.04999999999999982,312,0.14022988505747128,0.0,0
ChIJUZqPvv892jERQK0k92dHeo0,CN->SG,Retail,2025-11,9.333333333333334,6.666666666666667,-0.2984929885559966,3.88,3.86,-0.020000000000000018,428,0.26285714285714284,0.0,0
ChIJU_2KeToY2jER47l6QQxmtoM,CN->SG,Food,2025-11,66.66666666666667,41.666666666666664,-0.4611757151221707,4.39,4.4,0.010000000000000675,2068,0.167816091954023,0.0,0
ChIJU_fMik-JGGARrHJBzYB37Ss,SG->JP,Food,2025-11,7.0,7.0,0.0,3.93,3.94,0.009999999999999787,220,0.3644067796610169,0.0,0
ChIJUaJR8NaOGGARbaGu0XYUkl4,SG->JP,Food,2025-11,17.666666666666668,25.666666666666668,0.35667494393873245,4.09,4.11,0.020000000000000462,717,0.6101694915254238,0.0,0
ChIJUcImHLgZ2jER4dEtGLOhpZY,CN->SG,Food,2025-11,24.666666666666668,16.666666666666668,-0.3735135083015617,4.05,4.09,0.040000000000000036,1151,0.2367816091954023,0.0,0
ChIJUde_2ogZ2jER9qs3jw1xMgA,CN->SG,Food,2025-11,124.33333333333333,96.0,-0.2562658762184018,4.81,4.8,-0.009999999999999787,4834,0.32873563218390806,0.0,0
ChIJUfjIWGga2jERRf0pCDHHK3E,CN->SG,Retail,2025-11,2.6666666666666665,5.333333333333333,0.5465437063680698,3.68,3.73,0.04999999999999982,179,0.92,1.0,0
ChIJUyJylxh3QDUR1L1-bVenKuw,SG->JP,Food,2025-11,2.0,3.0,0.2876820724517808,3.57,3.52,-0.04999999999999982,90,0.576271186440678,0.0,0
ChIJUzr2OHFT5TQRUragBceGuno,SG->JP,Food,2025-11,1.3333333333333333,2.0,0.25131442828090633,4.74,4.76,0.019999999999999574,74,0.5508474576271186,0.0,0
ChIJV-4CoowZ2jERqZOWhKmnN4g,CN->SG,Food,2025-11,6.666666666666667,9.0,0.2657031657330058,4.29,4.26,-0.03000000000000025,340,0.832183908045977,1.0,0
ChIJV-B_5JAR2jERhshN1jt1f28,CN->SG,Food,2025-11,4.0,2.3333333333333335,-0.40546510810816416,4.32,4.25,-0.07000000000000028,158,0.2103448275862069,0.0,0
ChIJV-UWEcWlGWARXQYpVkvGb4Q,SG->JP,Retail,2025-11,14.666666666666666,23.666666666666668,0.4539174914941113,3.5,3.39,-0.10999999999999988,662,0.8275862068965517,0.0,1
ChIJV-e6WwD9GGARcdeSovBIODQ,SG->JP,Retail,2025-11,3.3333333333333335,2.6666666666666665,-0.1670540846631663,4.09,4.13,0.040000000000000036,96,0.2103448275862069,0.0,0
ChIJV-z_710Z2jERKp2acbLHCwY,CN->SG,Food,2025-11,36.0,25.333333333333332,-0.3400823488453124,4.7,4.73,0.03000000000000025,1058,0.2574712643678161,0.0,0
ChIJV0YWiNEZ2jERJCb2BdUtFww,CN->SG,Food,2025-11,7.666666666666667,3.6666666666666665,-0.6190392084062237,4.16,4.18,0.019999999999999574,246,0.0896551724137931,0.0,0
ChIJV0ib2HIZ2jER_Zg0TzVzKeU,CN->SG,Food,2025-11,62.0,48.0,-0.2513144282809061,4.76,4.81,0.04999999999999982,3358,0.33448275862068966,0.0,0
ChIJV15mQ6Ub2jERvlB6iB9FrN8,CN->SG,Food,2025-11,12.666666666666666,14.666666666666666,0.13657553500575093,4.11,4.09,-0.020000000000000462,650,0.7310344827586207,0.0,0
ChIJV1jY_msZ2jER2Nm55hFNYxo,CN->SG,Food,2025-11,22.0,16.0,-0.3022808718729335,4.37,4.28,-0.08999999999999986,1088,0.29195402298850576,0.0,0
ChIJV34W7ecZ2jER_khbLcR0NSQ,CN->SG,Food,2025-11,102.0,84.0,-0.1920777317393192,4.72,4.66,-0.05999999999999961,4002,0.3839080459770115,0.0,0
ChIJV4DVMtg82jERbKVt1VxBZfA,CN->SG,Food,2025-11,52.333333333333336,34.666666666666664,-0.40234498077192127,4.47,4.38,-0.08999999999999986,2015,0.2160919540229885,0.0,0
ChIJV5HqbUw92jERnQ7X4hYoVQU,CN->SG,Food,2025-11,27.333333333333332,25.333333333333332,-0.07320340402329473,4.14,4.1,-0.040000000000000036,1148,0.5218390804597701,0.0,0
ChIJV7R9hsLCHmARoTVbeLEH0Go,SG->JP,Retail,2025-11,14.333333333333334,20.333333333333332,0.3302416868705764,3.71,3.68,-0.029999999999999805,603,0.696551724137931,0.0,0
ChIJVUFS5CIa2jERGicUsfSt_2w,CN->SG,Food,2025-11,78.66666666666667,59.333333333333336,-0.27796652066568495,4.24,4.12,-0.1200000000000001,2614,0.31494252873563217,0.0,0
ChIJVVURHdymB2ARahi09ZcVCys,SG->JP,Hotel,2025-11,6.666666666666667,8.0,0.16034265007517945,4.44,4.46,0.019999999999999574,354,0.5576923076923077,0.0,0
ChIJVVWlLu0Z2jERANZMbF0JwJY,CN->SG,Hotel,2025-11,12.0,32.666666666666664,0.9515588707116129,4.53,4.49,-0.040000000000000036,1230,1.0,1.0,0
ChIJVXkeu0oUBmARBEriNZSPvcw,SG->JP,Hotel,2025-11,1.3333333333333333,2.0,0.25131442828090633,4.15,4.06,-0.09000000000000075,60,0.6298076923076923,0.0,0
ChIJVYEAaEca2jERpxajHtlWFRE,CN->SG,Retail,2025-11,47.0,29.333333333333332,-0.45895379305915096,4.29,4.26,-0.03000000000000025,1891,0.13142857142857142,0.0,0
ChIJVYq7b7Mi2jER384kemjPuyI,CN->SG,Retail,2025-11,41.0,39.666666666666664,-0.032260862218221664,4.29,4.3,0.009999999999999787,2162,0.5314285714285715,0.0,0
ChIJV_3I1r4b2jERXm75U0No9uo,CN->SG,Food,2025-11,5.0,6.666666666666667,0.24512245803298516,3.94,3.87,-0.06999999999999984,374,0.8160919540229885,1.0,0
ChIJVaxrUIoZ2jER2XUwyAC7Svw,CN->SG,Retail,2025-11,15.333333333333334,11.333333333333334,-0.2809023854664021,4.43,4.41,-0.019999999999999574,710,0.28,0.0,0
ChIJVcTbzycP2jERsdR9HVEL2fY,CN->SG,Food,2025-11,0.3333333333333333,1.0,0.40546510810816444,2.67,2.61,-0.06000000000000005,59,0.9022988505747126,0.0,1
ChIJVedckhqSGGAREwZac8equvw,SG->JP,Retail,2025-11,3.3333333333333335,2.0,-0.3677247801253174,3.36,3.37,0.010000000000000231,60,0.10344827586206896,0.0,1
ChIJVfqYW9PLHzURw92DCIdNd9c,SG->JP,Food,2025-11,7.0,2.0,-0.980829253011726,4.28,4.27,-0.010000000000000675,144,0.01694915254237288,0.0,0
ChIJVzLtujYR2jERg0JHAlvIqXw,CN->SG,Retail,2025-11,9.333333333333334,12.333333333333334,0.25489224962879,4.42,4.47,0.04999999999999982,450,0.7771428571428571,0.0,0
ChIJVzhOFlEQ2jER3n2PjmRDbbk,CN->SG,Food,2025-11,11.0,9.0,-0.18232155679395445,4.51,4.48,-0.02999999999999936,629,0.3954022988505747,0.0,0
ChIJW34KHmIQ2jERkEZOiUOx5Ik,CN->SG,Food,2025-11,6.666666666666667,9.333333333333334,0.2984929885559966,3.55,3.55,0.0,236,0.8482758620689655,1.0,0
ChIJW5UmLTY92jERHKQ3LeLjDEs,CN->SG,Food,2025-11,18.666666666666668,8.666666666666666,-0.7102416139192456,3.24,3.18,-0.06000000000000005,706,0.059770114942528735,0.0,1
ChIJW5fQKXOMTTURBV_MZRrRJjI,SG->JP,Retail,2025-11,6.666666666666667,9.666666666666666,0.33024168687057687,3.5,3.5,0.0,250,0.7034482758620689,0.0,0
ChIJW75AJsoZ2jERuRo3qs5Otpk,CN->SG,Hotel,2025-11,17.0,14.0,-0.18232155679395445,3.89,3.92,0.029999999999999805,830,0.472,0.0,0
ChIJWQedWBKFGGARU7WDyU8tSGQ,SG->JP,Retail,2025-11,14.333333333333334,12.333333333333334,-0.13976194237515882,3.63,3.59,-0.040000000000000036,635,0.23448275862068965,0.0,0
ChIJWWpwVksH2jERIN9b4s7D0Ok,CN->SG,Food,2025-11,2.3333333333333335,2.0,-0.10536051565782634,3.82,3.83,0.010000000000000231,53,0.4862068965517241,0.0,0
ChIJWX6hZwAT2jERCJjVk3CHRmU,CN->SG,Food,2025-11,30.666666666666668,34.666666666666664,0.11895194286136501,4.56,4.52,-0.040000000000000036,1228,0.7149425287356321,0.0,0
ChIJWXkyfhER2jERe2ctFxHPaNs,CN->SG,Food,2025-11,3.3333333333333335,3.3333333333333335,0.0,3.68,3.7,0.020000000000000018,162,0.603448275862069,0.0,0
ChIJWdLw7TAY2jERXBXiRLDjIgQ,CN->SG,Hotel,2025-11,16.333333333333332,11.333333333333334,-0.34032580593720274,3.16,3.11,-0.050000000000000266,648,0.256,0.0,1
ChIJWx_MxSSTGGARA7K3iLGuMwY,SG->JP,Retail,2025-11,1.3333333333333333,1.0,-0.15415067982725816,3.77,3.79,0.020000000000000018,66,0.2206896551724138,0.0,0
ChIJX-0vaTI92jER3JkUjV2Vh9s,CN->SG,Food,2025-11,13.333333333333334,20.0,0.3819346106979702,3.6,3.57,-0.03000000000000025,726,0.8896551724137931,1.0,0
ChIJX1VrVi9T5TQRGYXJFA3ZGPE,SG->JP,Hotel,2025-11,1.3333333333333333,0.6666666666666666,-0.33647223662121284,4.45,4.46,0.009999999999999787,68,0.07692307692307693,0.0,0
ChIJX9Q-djwY2jER3SjFTMOouOg,CN->SG,Food,2025-11,6.333333333333333,4.333333333333333,-0.3184537311185345,4.03,4.04,0.009999999999999787,243,0.28045977011494255,0.0,0
ChIJXTBJS0w92jERexiwvZ_ZAEQ,CN->SG,Food,2025-11,23.666666666666668,26.666666666666668,0.11477551459242807,4.32,4.32,0.0,1280,0.7103448275862069,0.0,0
ChIJXUt04-oZTjURxaduQHG97ts,SG->JP,Retail,2025-11,7.333333333333333,6.0,-0.17435338714477777,3.71,3.71,0.0,292,0.2,0.0,0
ChIJXVW6D9FS5TQR_2iOxRxA508,SG->JP,Food,2025-11,4.333333333333333,10.333333333333334,0.75377180237638,4.35,4.38,0.03000000000000025,292,0.8813559322033898,1.0,0
ChIJXY4jC5ka2jER7-pcR1iUa70,CN->SG,Food,2025-11,3.6666666666666665,2.0,-0.44183275227903906,4.48,4.49,0.009999999999999787,124,0.1839080459770115,0.0,0
ChIJXYIF8zkY2jERIMVQABHx2F0,CN->SG,Hotel,2025-11,2.0,1.3333333333333333,-0.25131442828090633,3.04,2.98,-0.06000000000000005,120,0.384,0.0,1
ChIJXYrfjHkZ2jER2CDZHUnyXxs,CN->SG,Food,2025-11,13.0,16.333333333333332,0.21357410029805912,4.14,4.14,0.0,581,0.8,1.0,0
ChIJXdHIvxEY2jERJNkYJvH_4J8,CN->SG,Food,2025-11,21.333333333333332,7.333333333333333,-0.9858167945227652,3.94,3.82,-0.1200000000000001,561,0.009195402298850575,0.0,0
ChIJXf9cwQUY2jER1VRPF86GDfw,CN->SG,Food,2025-11,5.333333333333333,4.333333333333333,-0.17185025692665912,3.92,3.92,0.0,278,0.40804597701149425,0.0,0
ChIJXwluwgoP2jERulXZRFj8fYY,CN->SG,Food,2025-11,1.6666666666666667,2.6666666666666665,0.3184537311185346,4.11,4.11,0.0,88,0.864367816091954,1.0,0
ChIJY5BNN8kZ2jERb4NfPF21dH4,CN->SG,Hotel,2025-11,9.0,9.666666666666666,0.06453852113757108,4.25,4.23,-0.019999999999999574,531,0.712,0.0,0
ChIJY8m93RIW2jERzp_MpU1xStM,CN->SG,Retail,2025-11,6.333333333333333,7.666666666666667,0.1670540846631665,4.21,4.18,-0.03000000000000025,354,0.72,0.0,0
ChIJYTcgERU92jERsQYotcxqEyo,CN->SG,Food,2025-11,7.333333333333333,11.0,0.36464311358790935,4.38,4.39,0.009999999999999787,379,0.8827586206896552,1.0,0
ChIJYWfo21E92jER0gDo5eXYpA0,CN->SG,Retail,2025-11,14.666666666666666,20.666666666666668,0.3242396681855788,4.35,4.31,-0.040000000000000036,829,0.8285714285714286,1.0,0
ChIJYXyfrD0Y2jERvyjh2qymC7E,CN->SG,Retail,2025-11,13.0,10.0,-0.24116205681688774,4.12,4.12,0.0,524,0.3142857142857143,0.0,0
ChIJYap7ZaktHjURbM_9Gtripok,SG->JP,Hotel,2025-11,0.6666666666666666,1.3333333333333333,0.33647223662121284,4.71,4.7,-0.009999999999999787,48,0.6875,0.0,0
ChIJYwXEqqgeTjURKMUdeAFk71A,SG->JP,Retail,2025-11,1.6666666666666667,2.6666666666666665,0.3184537311185346,3.93,3.92,-0.010000000000000231,164,0.6862068965517242,0.0,0
ChIJYyJ2-vXSHzUR-w461bsiy_w,SG->JP,Hotel,2025-11,5.0,6.333333333333333,0.2006706954621511,4.34,4.31,-0.03000000000000025,362,0.5865384615384616,0.0,0
ChIJZ-5Yq0wZTjURuRxXKNlraY8,SG->JP,Hotel,2025-11,3.3333333333333335,4.666666666666667,0.2682639865946792,3.46,3.4,-0.06000000000000005,145,0.6442307692307693,0.0,1
ChIJZ-o8J58Q2jERTcCpQQpptu8,CN->SG,Retail,2025-11,9.0,13.0,0.3364722366212125,4.08,4.09,0.009999999999999787,381,0.84,1.0,0
ChIJZ27Ex-cZ2jERvJAsBMsgDak,CN->SG,Food,2025-11,14.666666666666666,13.0,-0.11247798342669046,4.15,4.07,-0.08000000000000007,697,0.47586206896551725,0.0,0
ChIJZ3NBuFeLGGARyHA2c70MusY,SG->JP,Beverage,2025-11,4.333333333333333,2.0,-0.5753641449035618,4.18,4.16,-0.019999999999999574,209,0.14285714285714285,0.0,0
ChIJZ4UHIGoa2jER3WcV7kOWmKY,CN->SG,Retail,2025-11,10.666666666666666,8.666666666666666,-0.18805223150293982,4.08,4.04,-0.040000000000000036,604,0.36,0.0,0
ChIJZ5EV6CwY2jERVDWnLvbwFQA,CN->SG,Food,2025-11,13.0,10.333333333333334,-0.21130909366720685,3.53,3.45,-0.07999999999999963,588,0.35747126436781607,0.0,1
ChIJZ6-xRBiNGGAR9dp_Aq2HeJI,SG->JP,Hotel,2025-11,3.0,4.666666666666667,0.3483066942682158,4.65,4.66,0.009999999999999787,105,0.7115384615384616,0.0,0
ChIJZ8jdFCe7HzURW8eeBD0q6hc,SG->JP,Retail,2025-11,1.3333333333333333,2.3333333333333335,0.35667494393873267,3.96,3.95,-0.009999999999999787,87,0.7448275862068966,0.0,0
ChIJZYm6guYN2jERdmoxoxm98Kc,CN->SG,Hotel,2025-11,3.3333333333333335,2.3333333333333335,-0.26236426446749106,3.99,3.99,0.0,123,0.344,0.0,0
ChIJZdFGZxgY2jERUcLn_QF2BV4,CN->SG,Food,2025-11,5.0,6.666666666666667,0.24512245803298516,4.22,4.2,-0.019999999999999574,288,0.8160919540229885,1.0,0
ChIJZfN4HSMa2jEROlvzGFzspWk,CN->SG,Food,2025-11,10.0,9.333333333333334,-0.06252035698133396,4.32,4.35,0.02999999999999936,398,0.5333333333333333,0.0,0
ChIJZxhtw-0R2jERG0NQyn6zY_E,CN->SG,Retail,2025-11,1.6666666666666667,2.6666666666666665,0.3184537311185346,3.35,3.32,-0.03000000000000025,75,0.82,0.0,1
ChIJZzTg5yIa2jERNtVXMcuCOFU,CN->SG,Food,2025-11,53.0,53.0,0.0,4.31,4.32,0.010000000000000675,2691,0.603448275862069,0.0,0
ChIJ_0xLmyAQ2jERFnv2OAux8mQ,CN->SG,Food,2025-11,12.0,11.0,-0.08004270767353638,4.34,4.29,-0.04999999999999982,477,0.5137931034482759,0.0,0
ChIJ_2LlXg0Y2jERFJRp4jdBFTA,CN->SG,Food,2025-11,4.333333333333333,1.6666666666666667,-0.6931471805599453,4.19,4.17,-0.020000000000000462,130,0.06436781609195402,0.0,0
ChIJ_8C8mKcf2jERc7enpi1mU2Q,CN->SG,Hotel,2025-11,2.0,1.6666666666666667,-0.11778303565638348,4.11,4.15,0.040000000000000036,80,0.52,0.0,0
ChIJ_8Nv80wZTjURkqn_-tJbRKM,SG->JP,Hotel,2025-11,3.3333333333333335,2.0,-0.3677247801253174,3.43,3.41,-0.020000000000000018,107,0.038461538461538464,0.0,1
ChIJ_RY5U1mGGGARFfh86D94mcs,SG->JP,Retail,2025-11,8.666666666666666,15.333333333333334,0.5245244681241528,3.73,3.78,0.04999999999999982,554,0.8620689655172413,1.0,0
ChIJ_Ulh3zctHjURVwTSQAD_a68,SG->JP,Hotel,2025-11,2.3333333333333335,1.3333333333333333,-0.35667494393873267,3.29,3.32,0.029999999999999805,90,0.04807692307692308,0.0,1
ChIJ_W2jIrEZ2jERpx5zNEeliOg,CN->SG,Food,2025-11,12.666666666666666,10.666666666666666,-0.158224005214894,4.44,4.48,0.040000000000000036,555,0.42758620689655175,0.0,0
ChIJ__-vONXzGGARWYuj1KEJpb8,SG->JP,Retail,2025-11,20.666666666666668,27.333333333333332,0.268263986594679,3.7,3.7,0.0,768,0.6,0.0,0
ChIJ__-vgnUT2jERfGu1arvQHuU,CN->SG,Retail,2025-11,6.666666666666667,5.0,-0.24512245803298516,3.78,3.74,-0.03999999999999959,259,0.3028571428571429,0.0,0
ChIJ__9PVN5YGGAR53mTFlnQLDo,SG->JP,Retail,2025-11,1.3333333333333333,2.0,0.25131442828090633,2.95,2.87,-0.08000000000000007,88,0.5724137931034483,0.0,1
ChIJ__N6CugZ2jERpeCXKPjrHZo,CN->SG,Food,2025-11,20.666666666666668,7.666666666666667,-0.9162907318741551,4.48,4.46,-0.020000000000000462,640,0.01839080459770115,0.0,0
