merchant_id,corridor,category,latitude,longitude,geo_precision,hotspot_min_dist_km,hotspot_proximity_score,hotspot_count_3km,nearest_hotspot,review_lang_share_source,n_reviews_sampled,name_script_source_share,exposure_score,exposure_components
ChIJgfFl2wsZ2jERpA7kKbAsJkM,CN->SG,Food,1.2860763,103.849884,crawler_exact,0.519,0.771276,7,Merlion Park,,0,0.0,0.6811740890688259,2
ChIJgwJlSXMZ2jERGrsN1WJyQjs,CN->SG,Food,1.2833668,103.8443466,crawler_exact,0.214,0.898701,7,Chinatown / Niu Che Shui,,0,0.0,0.7277327935222673,2
ChIJgxdqAJAQ2jER-F11NQ5gnFg,CN->SG,Food,1.3363179,103.7869465,crawler_exact,6.095,0.047487,0,Orchard Road,,0,0.0,0.42476383265856954,2
ChIJgzcWh1Y92jERSn3vPT2EZ9A,CN->SG,Food,1.3454615,103.9456244,crawler_exact,5.152,0.076063,0,Jewel Changi,,0,0.2,0.7145748987854251,2
ChIJh-6lUgMZ2jERViChF4Ja8-4,CN->SG,Food,1.3318612,103.6382152,crawler_exact,21.729,1.9e-05,0,Orchard Road,,0,0.0,0.24527665317139002,2
ChIJhYVqYZYi2jER9ddB0NENqJs,CN->SG,Food,1.3051669,103.930673,crawler_exact,7.903,0.019222,0,Gardens by the Bay,,0,0.0,0.36943319838056676,2
ChIJhYwcCp4Z2jERjvc_bd6Iy9g,CN->SG,Food,1.2900331,103.8391614,crawler_exact,0.819,0.663925,7,Clarke Quay,,0,0.0,0.6467611336032388,2
ChIJhf74pKQi2jERCm22IG2N0JE,CN->SG,Food,1.3124373,103.9250066,crawler_exact,7.639,0.021937,0,Gardens by the Bay,,0,0.2,0.6322537112010796,2
ChIJi6Pne0QZ2jERgENRFplyufU,CN->SG,Food,1.3055305,103.8528931,crawler_exact,0.642,0.725382,7,Bugis Street,,0,0.0,0.668353576248313,2
ChIJi7sbeG0V2jERNW3Fv7w85uk,CN->SG,Food,1.4208268,103.9123599,crawler_exact,10.923,0.004246,0,Jewel Changi,,0,0.0,0.3269230769230769,2
ChIJiU7m7DE92jERLm2Tsy1syyg,CN->SG,Food,1.3313924,103.9478584,crawler_exact,5.632,0.059841,0,Jewel Changi,,0,0.0,0.4375843454790823,2
ChIJiVb94HcZ2jER3ozfH2-Ctro,CN->SG,Food,1.2888829,103.834153,crawler_exact,1.387,0.499731,5,Clarke Quay,,0,0.0,0.6096491228070176,2
ChIJiW9iJnIY2jERso6iA1vZ360,CN->SG,Food,1.3032454,103.9046936,crawler_exact,5.164,0.075641,0,Gardens by the Bay,,0,0.0,0.45715249662618085,2
ChIJiWh8W6UX2jERDmzImQkKQT4,CN->SG,Food,1.3865191,103.9095551,crawler_exact,9.37,0.009231,0,Jewel Changi,,0,0.0,0.3539136302294197,2
ChIJiWyNTIAX2jER2X2fvcjyjmM,CN->SG,Food,1.3285916,103.8699059,crawler_exact,3.48,0.1755,0,Bugis Street,,0,0.0,0.5347503373819164,2
ChIJicZ_8YAU2jERiWI15ePZYqc,CN->SG,Food,1.4406129,103.8249753,crawler_exact,15.121,0.000521,0,Orchard Road,,0,0.0,0.27766531713900133,2
ChIJizsi_DIa2jERs55gooVkYoo,CN->SG,Food,1.2912179,103.807355,crawler_exact,3.109,0.211301,0,Orchard Road,,0,0.0,0.5502699055330634,2
ChIJj0hJbewZ2jERHUJfjir_hI4,CN->SG,Food,1.3086842,103.9113904,crawler_exact,6.107,0.047195,0,Gardens by the Bay,,0,0.11764705882352941,0.6707152496626181,2
ChIJj2KdERs92jERpJ5pIYuFDqE,CN->SG,Food,1.3521705,103.9536667,crawler_exact,4.091,0.129339,0,Jewel Changi,,0,0.0,0.5138326585695007,2
ChIJj99Fo3IZ2jERFIUg_m-VhO8,CN->SG,Food,1.2897489,103.8562976,crawler_exact,0.384,0.825308,6,Merlion Park,,0,0.0,0.7095141700404859,2
ChIJjSLAppIZ2jERE7RyKgLD2yI,CN->SG,Food,1.3067879,103.8335671,crawler_exact,0.296,0.862552,3,Orchard Road,,0,0.0,0.7216599190283401,2
ChIJjVF5DtMX2jERD4JTapKFcWE,CN->SG,Food,1.3458983,103.8829899,crawler_exact,5.869,0.05317,0,Bugis Street,,0,0.0,0.43016194331983804,2
ChIJjWk9QGg92jERiH2RTxmnpw0,CN->SG,Food,1.3354079,103.9636261,crawler_exact,3.984,0.136395,0,Jewel Changi,,0,0.0,0.521255060728745,2
ChIJjeS1cqUZ2jERG8Hwz6rwZ3w,CN->SG,Food,1.2964499,103.8549138,crawler_exact,0.474,0.788867,7,Bugis Street,,0,0.0,0.6892712550607287,2
ChIJjwbpKRcb2jERcuohX9j8Wog,CN->SG,Food,1.3040928,103.809578,crawler_exact,2.472,0.290604,1,Orchard Road,,0,0.0,0.5880566801619433,2
ChIJjzcVSgoZ2jER6kPcJSDDXS0,CN->SG,Food,1.3132029,103.679241,crawler_exact,16.985,0.000205,0,Orchard Road,,0,0.0,0.2601214574898785,2
ChIJk2hjGKAP2jERtZYCT0TDDOc,CN->SG,Food,1.3470369,103.68034,crawler_exact,17.48,0.00016,0,Orchard Road,,0,0.0,0.2506747638326586,2
ChIJk3xSmQo92jERtw5qWNPitCY,CN->SG,Food,1.3339167,103.9624368,crawler_exact,4.195,0.122789,0,Jewel Changi,,0,0.0,0.5084345479082322,2
ChIJk4Tb_E8X2jERI63VAV5fJUw,CN->SG,Food,1.3917673,103.8505798,crawler_exact,9.893,0.007108,0,Orchard Road,,0,0.0,0.34649122807017546,2
ChIJkSFt868V2jERvdiIQsspXoM,CN->SG,Food,1.4029099,103.9129075,crawler_exact,9.764,0.007581,0,Jewel Changi,,0,0.07142857142857142,0.5897435897435898,2
ChIJkTDN2YYb2jERnRmbvhRlo0w,CN->SG,Food,1.2989605,103.7897541,crawler_exact,4.719,0.094469,0,Orchard Road,,0,0.0,0.4868421052631579,2
ChIJkZFsaaQZ2jERNwIpeScG3vM,CN->SG,Food,1.2953948,103.8521742,crawler_exact,0.712,0.70057,7,Bugis Street,,0,0.0,0.6568825910931174,2
ChIJkZqJeBgY2jERx_AR7wwXndk,CN->SG,Food,1.2975045,103.7872378,crawler_exact,5.02,0.081276,0,Orchard Road,,0,0.0,0.46794871794871795,2
ChIJk_OaEA4F2jERK4K76TfkSGc,CN->SG,Food,1.321007,103.7089233,crawler_exact,13.778,0.001019,0,Orchard Road,,0,0.21428571428571427,0.5468960863697706,2
ChIJkaQdeLEZ2jERO0CLf0C7-uU,CN->SG,Food,1.2996827,103.8607017,crawler_exact,0.543,0.762065,6,Bugis Street,,0,0.0,0.676450742240216,2
ChIJkep20zw92jERPUgGWoI5IDg,CN->SG,Food,1.3424411,103.9531845,crawler_exact,4.499,0.105442,0,Jewel Changi,,0,0.0,0.4983130904183536,2
ChIJl0gztCwU2jEREJMD-bby0iI,CN->SG,Food,1.4070942,103.8675995,crawler_exact,11.913,0.002589,0,Bugis Street,,0,0.0,0.30870445344129555,2
ChIJl3AtxBAY2jERX2eT1Y8ZrZE,CN->SG,Food,1.3154196,103.8980367,crawler_exact,4.966,0.08351,0,Bugis Street,,0,0.0,0.4733468286099865,2
ChIJl8ByoBEY2jERliTRqHYPZrA,CN->SG,Food,1.3134118,103.9000851,crawler_exact,5.114,0.077525,0,Bugis Street,,0,0.0,0.4639001349527665,2
ChIJl8MsE7EZ2jERlvkq31CnkIk,CN->SG,Food,1.3012613,103.8611825,crawler_exact,0.592,0.743853,6,Bugis Street,,0,0.0,0.6710526315789473,2
ChIJlQSK8XYX2jERQt2--tWx2Vk,CN->SG,Food,1.3594186,103.8847815,crawler_exact,7.286,0.026175,0,Bugis Street,,0,0.0,0.39574898785425106,2
ChIJlW0um74R2jERJB9IfmT4Qmo,CN->SG,Food,1.3803814,103.7572992,crawler_exact,11.799,0.002741,0,Orchard Road,,0,0.0,0.3120782726045884,2
ChIJlXUJlHAY2jER5kvDz4TuTUk,CN->SG,Food,1.2989919,103.90662,crawler_exact,5.159,0.075827,0,Gardens by the Bay,,0,0.0,0.45782726045883937,2
ChIJl_4mcKYP2jERaQTKAt7D5YU,CN->SG,Food,1.3542972,103.6876925,crawler_exact,16.939,0.00021,0,Orchard Road,,0,0.0,0.26282051282051283,2
ChIJl_sOMpIZ2jERfEyxCP8JIlU,CN->SG,Food,1.3037934,103.835331,crawler_exact,0.408,0.815391,5,Orchard Road,,0,0.0,0.7027665317139001,2
ChIJlbaBdqAP2jERlLl3ZDlREHY,CN->SG,Food,1.3471893,103.6807181,crawler_exact,17.444,0.000163,0,Orchard Road,,0,0.0,0.2526990553306343,2
ChIJlfOGefcj2jER8Ce0uih53Zo,CN->SG,Food,1.3127669,103.924493,crawler_exact,7.605,0.022317,0,Gardens by the Bay,,0,0.0,0.37955465587044535,2
ChIJm2lW36oe2jERYvH_3tPnR5Q,CN->SG,Food,1.2494479,103.82444,crawler_exact,0.511,0.774472,1,Sentosa / Resorts World,,0,0.0,0.6831983805668016,2
ChIJm91ZmwUQ2jERtVI5JAUHHiQ,CN->SG,Food,1.3112751,103.8265168,crawler_exact,0.929,0.628399,1,Orchard Road,,0,0.0,0.6352901484480432,2
ChIJmYd8yzAY2jERbDNfE2D1SkI,CN->SG,Food,1.3124936,103.8778779,crawler_exact,2.778,0.249303,1,Bugis Street,,0,0.16666666666666666,0.8184885290148448,2
ChIJmfR_XA0Y2jERCJdRzpmVhus,CN->SG,Food,1.3083557,103.9033374,crawler_exact,5.326,0.069742,0,Gardens by the Bay,,0,0.0,0.44703103913630227,2
ChIJnRywEBI92jERWqCDxYWJXzc,CN->SG,Food,1.3535741,103.9425224,crawler_exact,5.283,0.07124,0,Jewel Changi,,0,0.0,0.44973009446693657,2
ChIJnWKFQc092jERVhlCuu0VlwQ,CN->SG,Food,1.3652607,103.9812329,crawler_exact,1.093,0.579004,1,Jewel Changi,,0,0.0,0.6251686909581646,2
ChIJnXZ5BUMa2jERNg_FrwFyWAU,CN->SG,Food,1.3049669,103.7888696,crawler_exact,4.772,0.091976,0,Orchard Road,,0,0.0,0.4827935222672065,2
ChIJnzfVXaQZ2jER6Z8ZLoosM4o,CN->SG,Food,1.2959685,103.852255,crawler_exact,0.655,0.720616,7,Bugis Street,,0,0.0,0.6649797570850202,2
ChIJo3EXjvAZ2jERRdFfHa-rqT8,CN->SG,Food,1.3009105,103.8599077,crawler_exact,0.447,0.799772,6,Bugis Street,,0,0.0,0.6939946018893388,2
ChIJo8Nh_Q4Z2jERONS2OMrJ5tA,CN->SG,Food,1.2824913,103.8534753,crawler_exact,0.492,0.781742,6,Merlion Park,,0,0.0,0.6858974358974359,2
ChIJoT6zTIAU2jERGZnpJGsdAOg,CN->SG,Food,1.4415259,103.8235541,crawler_exact,15.231,0.000493,0,Orchard Road,,0,0.0,0.27631578947368424,2
ChIJoTHq2Q0Q2jERB9l7yL-EfVI,CN->SG,Food,1.3354005,103.7464978,crawler_exact,10.075,0.006491,0,Orchard Road,,0,0.0,0.34379217273954116,2
ChIJoY24zrIZ2jERCX5pMjlIyuw,CN->SG,Food,1.3014702,103.9051552,crawler_exact,5.121,0.077276,0,Gardens by the Bay,,0,0.0,0.463225371120108,2
ChIJo_DFwAQY2jEReoIbPM2zBJs,CN->SG,Food,1.3202759,103.9041581,crawler_exact,5.794,0.055198,0,Bugis Street,,0,0.0,0.43218623481781376,2
ChIJocGLsaIX2jER3pa988O9QP8,CN->SG,Food,1.3918418,103.8506644,crawler_exact,9.903,0.007072,0,Orchard Road,,0,0.0,0.3458164642375169,2
ChIJodByDQoZ2jERvBYW3yz9fiI,CN->SG,Food,1.2868048,103.8495162,crawler_exact,0.548,0.760428,7,Clarke Quay,,0,0.09302325581395349,0.918353576248313,2
ChIJodUzryIb2jER6ACm5zMG8Uo,CN->SG,Food,1.2883325,103.8058663,crawler_exact,3.415,0.181289,0,Orchard Road,,0,0.0,0.5360998650472335,2
ChIJoy1dmV492jERJQQy8TLYWws,CN->SG,Food,1.3315739,103.9486808,crawler_exact,5.545,0.06249,0,Jewel Changi,,0,0.0,0.43960863697705804,2
ChIJp2UFL20Z2jERJC_y2icO1kg,CN->SG,Food,1.2777778,103.8441667,crawler_exact,0.42,0.810651,6,Chinatown / Niu Che Shui,,0,0.0,0.6987179487179487,2
ChIJp4zYJ6QZ2jER9SRcNdNCCIo,CN->SG,Food,1.2942553,103.853902,crawler_exact,0.74,0.69086,7,Bugis Street,,0,0.0,0.6541835357624831,2
ChIJp4zYJ6QZ2jERqGdrsL7QL2Q,CN->SG,Food,1.2946453,103.8531695,crawler_exact,0.728,0.694754,7,Bugis Street,,0,0.0,0.6548582995951417,2
ChIJp85ZgUka2jERsvwRR9FvUwA,CN->SG,Food,1.2986242,103.7879068,crawler_exact,4.928,0.085114,0,Orchard Road,,0,0.0,0.47604588394062075,2
ChIJpUt2BGsa2jERBoxkX6iiAhs,CN->SG,Food,1.3107064,103.79608,crawler_exact,4.025,0.133667,0,Orchard Road,,0,0.0,0.5178812415654521,2
ChIJpZjQAAQX2jERpBAPeovphN4,CN->SG,Food,1.3980449,103.8732893,crawler_exact,11.006,0.004074,0,Bugis Street,,0,0.0,0.32354925775978405,2
ChIJpaXv6kIb2jERaR2t1KW20sk,CN->SG,Food,1.3164178,103.7577178,crawler_exact,8.336,0.015482,0,Orchard Road,,0,0.0,0.36201079622132254,2
ChIJpbpdPPwa2jER3qzoPX12xE8,CN->SG,Food,1.2927526,103.7684987,crawler_exact,7.163,0.027829,0,Orchard Road,,0,0.0,0.3997975708502024,2
ChIJpf6Wl2sa2jER6PON2f0Agl8,CN->SG,Food,1.3117599,103.7946859,crawler_exact,4.198,0.122592,0,Orchard Road,,0,0.0,0.5070850202429149,2
ChIJq0q0MvQZ2jERodJdZBEeH3A,CN->SG,Food,1.3542467,103.6880256,crawler_exact,16.902,0.000214,0,Orchard Road,,0,0.0,0.2634952766531714,2
ChIJq3cjkwsZ2jERaZ-Hkji-1mE,CN->SG,Food,1.285069,103.8491749,crawler_exact,0.622,0.732537,7,Merlion Park,,0,0.0,0.6697031039136303,2
ChIJq9GMiesZ2jER4yuwp540AV4,CN->SG,Food,1.277876,103.8528397,crawler_exact,0.98,0.612505,6,Chinatown / Niu Che Shui,,0,0.0,0.6319163292847503,2
ChIJqQoB8LIZ2jER0IIxCHZXkuY,CN->SG,Food,1.2868741,103.8494219,crawler_exact,0.535,0.765195,7,Clarke Quay,,0,0.0,0.6771255060728745,2
ChIJqUBqNTYQ2jERBBDpYC6v9DY,CN->SG,Food,1.3575717,103.7506922,crawler_exact,10.758,0.004613,0,Orchard Road,,0,0.0,0.33367071524966263,2
ChIJqYD-_g4Y2jERlBdApP-zGi4,CN->SG,Food,1.3385775,103.9409815,crawler_exact,5.911,0.052058,0,Jewel Changi,,0,0.0,0.4288124156545209,2
ChIJqYXtH3AP2jERkVSR2wkqdew,CN->SG,Food,1.329549,103.6826171,crawler_exact,16.811,0.000224,0,Orchard Road,,0,0.11428571428571428,0.5101214574898786,2
ChIJqZQBhRAY2jERklBwkZhguHo,CN->SG,Food,1.3163958,103.8992916,crawler_exact,5.134,0.076785,0,Bugis Street,,0,0.0,0.4605263157894737,2
ChIJqb2jphoF2jERDiStSMJ99FU,CN->SG,Food,1.3215273,103.6611946,crawler_exact,19.056,7.3e-05,0,Orchard Road,,0,0.0,0.24730094466936572,2
ChIJr2vXDu4W2jERC8RbWLTvCYM,CN->SG,Food,1.3765878,103.8563501,crawler_exact,8.436,0.014727,0,Orchard Road,,0,0.0,0.3593117408906883,2
ChIJr7gLwH092jERmisqL5i-QDs,CN->SG,Food,1.3762402,103.9534748,crawler_exact,4.399,0.110881,0,Jewel Changi,,0,0.0,0.5030364372469636,2
ChIJrR-yV54Z2jERWC-z85UFpls,CN->SG,Food,1.2912881,103.8413851,crawler_exact,0.572,0.751129,7,Clarke Quay,,0,0.0,0.6737516869095816,2
ChIJrYMeu5sQ2jERfpA5zK1UM9U,CN->SG,Food,1.3034696,103.81043,crawler_exact,2.38,0.304187,1,Orchard Road,,0,0.0,0.5914304993252362,2
ChIJrbKTuQ4Z2jERoROa0AZS-k0,CN->SG,Food,1.2637151,103.8220786,crawler_exact,1.097,0.57779,1,Sentosa / Resorts World,,0,0.0,0.6238191632928476,2
ChIJrccu6fUa2jERtI5L2Txe-_g,CN->SG,Food,1.3046518,103.7728757,crawler_exact,6.55,0.037809,0,Orchard Road,,0,0.0,0.4139676113360324,2
ChIJrcigH-E92jERRz8uQOzhH90,CN->SG,Food,1.352239,103.9534508,crawler_exact,4.112,0.127936,0,Jewel Changi,,0,0.0,0.5124831309041835,2
ChIJryFkhMoX2jER24OPF5ajj58,CN->SG,Food,1.3277014,103.9038524,crawler_exact,6.124,0.046805,0,Bugis Street,,0,0.0,0.42273954116059376,2
ChIJryJnfhIZ2jERUCR3eLh90fM,CN->SG,Food,1.277033,103.8523999,crawler_exact,0.98,0.612609,6,Chinatown / Niu Che Shui,,0,0.11538461538461539,0.8785425101214575,2
ChIJs26k7TE92jER3ujFW9aQHOw,CN->SG,Food,1.3313374,103.9479106,crawler_exact,5.631,0.05988,0,Jewel Changi,,0,0.0,0.4382591093117409,2
ChIJswRqCegZ2jERkzvdDnu8ero,CN->SG,Food,1.3171483,103.8438852,crawler_exact,1.921,0.382703,3,Orchard Road,,0,0.0,0.6049257759784076,2
ChIJsyKAD4k92jERH0WSmzVbaOk,CN->SG,Food,1.3337758,103.9489059,crawler_exact,5.388,0.067605,0,Jewel Changi,,0,0.0,0.444331983805668,2
ChIJt1JYLbcZ2jERKWJKL4mMLaM,CN->SG,Food,1.303149,103.8585258,crawler_exact,0.407,0.815924,7,Bugis Street,,0,0.0,0.7034412955465588,2
ChIJtaVM0QgZ2jERkD9z0aHNw6A,CN->SG,Food,1.2846419,103.8540406,crawler_exact,0.245,0.884554,6,Merlion Park,,0,0.0,0.725033738191633,2
ChIJtcvgd4oQ2jERYftwlvgqa68,CN->SG,Food,1.3431686,103.7751553,crawler_exact,7.606,0.022302,0,Orchard Road,,0,0.0,0.3782051282051282,2
ChIJu1_G5ggZ2jER_LJ4SRQX9JQ,CN->SG,Food,1.2861235,103.8541527,crawler_exact,0.085,0.958605,6,Merlion Park,,0,0.0,0.7338056680161944,2
ChIJu2JDl44X2jER5aLuetJfw8I,CN->SG,Food,1.3323758,103.8846207,crawler_exact,4.762,0.092451,0,Bugis Street,,0,0.0,0.4841430499325236,2
ChIJu2Xyl0AR2jERqiJV3y1HsKU,CN->SG,Food,1.341446,103.8099989,crawler_exact,4.741,0.09343,0,Orchard Road,,0,0.0,0.48616734143049933,2
ChIJu5zaGrEZ2jERXBOkYyPAchI,CN->SG,Food,1.3011827,103.859622,crawler_exact,0.419,0.811069,6,Bugis Street,,0,0.0,0.6993927125506073,2
ChIJuScwyhQZ2jERirvNvi2XHAg,CN->SG,Food,1.273767,103.8450399,crawler_exact,0.86,0.650416,5,Chinatown / Niu Che Shui,,0,0.0,0.6427125506072875,2
ChIJuZfHmdQZ2jEROUKKNzDb0ew,CN->SG,Food,1.3218041,103.8664067,crawler_exact,2.631,0.268309,1,Bugis Street,,0,0.0,0.5813090418353577,2
ChIJucjD4T8Q2jERvRGHo178L_c,CN->SG,Food,1.3603279,103.9895173,crawler_exact,0.027,0.986612,1,Jewel Changi,,0,0.0,0.7385290148448043,2
ChIJue3QPzsY2jERNukowLKc7HU,CN->SG,Food,1.3158269,103.8837301,crawler_exact,3.527,0.171463,0,Bugis Street,,0,0.0,0.5313765182186234,2
ChIJufaZrz0Q2jERjiCKiNsRsh4,CN->SG,Food,1.348023,103.743534,crawler_exact,10.926,0.004241,0,Orchard Road,,0,0.0,0.32624831309041835,2
ChIJuwj3ZAAP2jERv5RH9QjS_YQ,CN->SG,Food,1.329666,103.6813728,crawler_exact,16.949,0.000209,0,Orchard Road,,0,0.2608695652173913,0.5229419703103914,2
ChIJv32r6hsj2jERp8IkdVo7cts,CN->SG,Food,1.3079033,103.9256787,crawler_exact,7.495,0.023573,0,Gardens by the Bay,,0,0.0,0.38765182186234814,2
ChIJv8VwWlQR2jER7Tq7qdxh8bs,CN->SG,Food,1.3983977,103.8183064,crawler_exact,10.515,0.005208,0,Orchard Road,,0,0.0,0.3363697705802969,2
ChIJvU7-YQ0Y2jERwWWTcxRlhsg,CN->SG,Food,1.309038,103.902772,crawler_exact,5.294,0.07085,0,Bugis Street,,0,0.0,0.4483805668016194,2
ChIJvWnM-E4Q2jERrcEc1xul0NA,CN->SG,Food,1.3576834,103.7605786,crawler_exact,9.862,0.007219,0,Orchard Road,,0,0.0,0.34784075573549256,2
ChIJvXLm6kIa2jER7fCO5fPmUAo,CN->SG,Food,1.3069682,103.7879546,crawler_exact,4.88,0.087157,0,Orchard Road,,0,0.0,0.47941970310391363,2
ChIJw5R6WqAZ2jERDcFBzMX3sC0,CN->SG,Food,1.292643,103.8385582,crawler_exact,0.909,0.634792,6,Clarke Quay,,0,0.0,0.6373144399460189,2
ChIJwRKXcHYZ2jERSTeVD5ugzaQ,CN->SG,Food,1.3080791,103.8509709,crawler_exact,0.996,0.607767,5,Bugis Street,,0,0.0,0.6298920377867746,2
ChIJwRQ-uw0Z2jERtffbY4KMOw4,CN->SG,Food,1.2812893,103.8485025,crawler_exact,0.412,0.813726,6,Chinatown / Niu Che Shui,,0,0.0,0.7007422402159245,2
ChIJwSEc38oX2jERi8JrxEosqL0,CN->SG,Food,1.3626409,103.8940102,crawler_exact,8.096,0.01746,0,Bugis Street,,0,0.0,0.36605937921727394,2
ChIJwXjZTPMZ2jERQymyd8VIPhE,CN->SG,Food,1.2882665,103.8141523,crawler_exact,2.689,0.26072,1,Orchard Road,,0,0.0,0.5765856950067476,2
ChIJwdNgut4P2jERADBq9nQIGc8,CN->SG,Food,1.3484778,103.7244273,crawler_exact,12.886,0.001591,0,Orchard Road,,0,0.0,0.29520917678812414,2
ChIJwyHucfQZ2jERC3mkl-kQWk0,CN->SG,Food,1.3111934,103.8267875,crawler_exact,0.903,0.636587,1,Orchard Road,,0,0.0,0.6379892037786774,2
ChIJxRngZDU92jER5wOzmY9J8Os,CN->SG,Food,1.3275778,103.93801,crawler_exact,6.78,0.03371,0,Jewel Changi,,0,0.0,0.40789473684210525,2
ChIJxVQqvIwZ2jER4WhnK5h7S0g,CN->SG,Food,1.3073141,103.8289099,crawler_exact,0.426,0.808205,2,Orchard Road,,0,0.0,0.6973684210526316,2
ChIJxZ2RNaUZ2jERbiQfyAWjkDU,CN->SG,Food,1.298179,103.854676,crawler_exact,0.302,0.860004,7,Bugis Street,,0,0.0,0.7209851551956815,2
ChIJxescUYEa2jERQAF3aQjd56U,CN->SG,Food,1.3222771,103.7695981,crawler_exact,7.183,0.027562,0,Orchard Road,,0,0.0,0.3991228070175439,2
ChIJxyAVvKYX2jER0H80pk90rIA,CN->SG,Food,1.3511556,103.8723792,crawler_exact,5.912,0.052014,0,Bugis Street,,0,0.0,0.42813765182186236,2
ChIJxyAVvKYX2jERoMQ4HzbxvKs,CN->SG,Food,1.3508273,103.8726938,crawler_exact,5.889,0.052634,0,Bugis Street,,0,0.19047619047619047,0.6835357624831309,2
ChIJxzbY1z4Q2jERHEKnSUZd9vM,CN->SG,Food,1.3500983,103.7493183,crawler_exact,10.462,0.005349,0,Orchard Road,,0,0.0,0.33771929824561403,2
ChIJy6YytPIP2jERWrVkEebL3kc,CN->SG,Food,1.334902,103.7062666,crawler_exact,14.351,0.000765,0,Orchard Road,,0,0.0,0.2857624831309042,2
ChIJy6rv-54Z2jERnd34-vJP7mM,CN->SG,Food,1.2851118,103.8336154,crawler_exact,1.307,0.520322,4,Chinatown / Niu Che Shui,,0,0.0,0.6150472334682862,2
ChIJy7ZSX9Y92jERyWrpKKxpQwE,CN->SG,Food,1.3598614,103.9894833,crawler_exact,0.03,0.985342,1,Jewel Changi,,0,0.0,0.7378542510121457,2
ChIJyULPPDsY2jER38AapqZYPGc,CN->SG,Food,1.3159921,103.8833033,crawler_exact,3.494,0.174279,0,Bugis Street,,0,0.0,0.5334008097165992,2
ChIJyYWJU4IZ2jERwPqP707ye-Y,CN->SG,Food,1.3082064,103.855798,crawler_exact,0.846,0.655121,5,Bugis Street,,0,0.0,0.6447368421052632,2
ChIJyZRYnbgZ2jERqr6t6jIpjqE,CN->SG,Food,1.3076919,103.8527311,crawler_exact,0.864,0.64931,5,Bugis Street,,0,0.0,0.6420377867746289,2
ChIJybldADQZ2jERZEtKFZaY_94,CN->SG,Food,1.3046292,103.8962284,crawler_exact,4.44,0.108607,0,Gardens by the Bay,,0,0.0,0.5010121457489878,2
ChIJyd5nY4oQ2jERRdOues0DbgE,CN->SG,Food,1.3431192,103.7759016,crawler_exact,7.535,0.023116,0,Orchard Road,,0,0.0,0.3856275303643725,2
ChIJyfiXtHE92jERVnTdeuYDCmY,CN->SG,Food,1.3527219,103.9436721,crawler_exact,5.171,0.075358,0,Jewel Changi,,0,0.0,0.4551282051282051,2
ChIJz0r0SnoU2jERiGkHvp7o8qs,CN->SG,Food,1.4318801,103.8289483,crawler_exact,14.134,0.000853,0,Orchard Road,,0,0.0,0.28711201079622134,2
ChIJz58UwTsY2jERfGVsl8xpUQM,CN->SG,Food,1.3133235,103.8837532,crawler_exact,3.404,0.182296,0,Bugis Street,,0,0.0,0.536774628879892,2
ChIJz8Iz1qwi2jER4uI2iSaPVOc,CN->SG,Food,1.3257348,103.9227964,crawler_exact,7.944,0.018832,0,Bugis Street,,0,0.0,0.36875843454790824,2
ChIJzS4a-JU92jERtXlh9tIkG64,CN->SG,Food,1.3589767,103.9551077,crawler_exact,3.836,0.146876,0,Jewel Changi,,0,0.0,0.5259784075573549,2
ChIJzX8R020Q2jER0zdPF20KjmM,CN->SG,Food,1.3295008,103.683201,crawler_exact,16.746,0.000231,0,Orchard Road,,0,0.0,0.26619433198380565,2
ChIJ-ZXewTkY2jER7zyN2IJInWg,CN->SG,Hotel,1.3112202,103.8810409,crawler_exact,3.034,0.219362,0,Bugis Street,,0,0.0,0.5549932523616734,2
ChIJ04Bw1zAY2jERYwqFp3RVlg4,CN->SG,Hotel,1.3128079,103.8769622,crawler_exact,2.706,0.258406,1,Bugis Street,,0,0.0,0.5738866396761133,2
ChIJ1e3y99sZ2jERjIm62pEnUS4,CN->SG,Hotel,1.3119305,103.87775,crawler_exact,2.736,0.254579,1,Bugis Street,,0,0.0,0.5705128205128205,2
ChIJ2RYvmDE92jERydbpoKoXNZ4,CN->SG,Hotel,1.3315894,103.9471647,crawler_exact,5.684,0.058321,0,Jewel Changi,,0,0.0,0.43556005398110664,2
ChIJ2a-inzYY2jERLUhmFqKO46I,CN->SG,Hotel,1.311202,103.8740079,crawler_exact,2.333,0.311488,1,Bugis Street,,0,0.0,0.5921052631578947,2
ChIJ37tThhEY2jERRBycMYB-rUA,CN->SG,Hotel,1.3115909,103.9007217,crawler_exact,5.13,0.076906,0,Bugis Street,,0,0.0,0.46120107962213225,2
ChIJ3QOMkwkZ2jER48gyfhfXUA8,CN->SG,Hotel,1.3131939,103.8781191,crawler_exact,2.839,0.24179,1,Bugis Street,,0,0.0,0.5651147098515519,2
ChIJ3XwHWncZ2jERxgr5QCa0gDw,CN->SG,Hotel,1.2851578,103.8334609,crawler_exact,1.325,0.515682,4,Chinatown / Niu Che Shui,,0,0.0,0.6143724696356275,2
ChIJ3cFdbwA92jERqA3tMiwPfJs,CN->SG,Hotel,1.3538562,103.9889065,crawler_exact,0.699,0.7052,1,Jewel Changi,,0,0.0,0.6589068825910931,2
ChIJ3yzWnq0Z2jERsPnwbQa5kq4,CN->SG,Hotel,1.3110148,103.8786211,crawler_exact,2.779,0.249243,1,Bugis Street,,0,0.0,0.5671390013495277,2
